user_id,name,age,gender,location,income,employment_status,education_level,disability_status,user_preferences
U634,User634,41,LGBTQ+,West Bengal,121345.13,Employed,Secondary,TRUE,Health
U635,User635,57,Female,West Bengal,427292,Employed,Secondary,FALSE,Employment
U636,User636,22,LGBTQ+,Rajasthan,338702.31,Employed,Primary,TRUE,Employment
U637,User637,26,Female,West Bengal,325879.03,Unemployed,Graduate,TRUE,Study
U638,User638,30,LGBTQ+,West Bengal,298778.63,Employed,Primary,FALSE,Employment
U639,User639,22,Male,Uttar Pradesh,386923.69,Employed,Primary,FALSE,Employment
U640,User640,58,Male,Uttar Pradesh,344430.19,Employed,Primary,TRUE,Study
U641,User641,41,Male,Maharashtra,432274.36,Unemployed,Secondary,FALSE,Employment
U642,User642,28,LGBTQ+,Uttar Pradesh,154037.49,Unemployed,Graduate,FALSE,Health
U643,User643,33,Male,Tamil Nadu,445867.19,Employed,Postgraduate,FALSE,Health
U644,User644,26,Male,Rajasthan,85055.25,Employed,Postgraduate,TRUE,Study
U645,User645,57,Male,Rajasthan,375389.51,Employed,Graduate,FALSE,Employment
U646,User646,47,LGBTQ+,Uttar Pradesh,361308.37,Unemployed,Postgraduate,FALSE,Employment
U647,User647,47,Female,Maharashtra,442503.44,Employed,Secondary,TRUE,Health
U648,User648,45,Female,Rajasthan,170513.33,Employed,Graduate,FALSE,Study
U649,User649,58,Male,Uttar Pradesh,138807.25,Employed,Postgraduate,TRUE,Study
U650,User650,25,Male,West Bengal,194534.17,Unemployed,Postgraduate,FALSE,Health
U651,User651,51,Male,Maharashtra,255719.69,Unemployed,Graduate,FALSE,Study
U652,User652,19,Female,Uttar Pradesh,218547.92,Unemployed,Graduate,TRUE,Study
U653,User653,55,LGBTQ+,Tamil Nadu,319965.05,Employed,Secondary,TRUE,Employment
U654,User654,28,LGBTQ+,Rajasthan,36595.7,Unemployed,Primary,TRUE,Study
U655,User655,18,Female,Tamil Nadu,214533.29,Employed,Primary,FALSE,Health
U656,User656,39,Male,Maharashtra,175775.79,Unemployed,Postgraduate,TRUE,Health
U657,User657,59,LGBTQ+,Uttar Pradesh,73626.18,Unemployed,Secondary,FALSE,Health
U658,User658,19,Female,Uttar Pradesh,190943.95,Employed,Primary,TRUE,Health
U659,User659,56,Female,Maharashtra,180594.34,Unemployed,Secondary,FALSE,Health
U660,User660,32,Male,Rajasthan,117267.76,Employed,Postgraduate,TRUE,Health
U661,User661,40,LGBTQ+,West Bengal,390371.52,Employed,Primary,FALSE,Health
U662,User662,57,Male,West Bengal,448650.38,Employed,Postgraduate,TRUE,Health
U663,User663,48,LGBTQ+,Tamil Nadu,153352.37,Unemployed,Graduate,TRUE,Employment
U664,User664,23,Female,Maharashtra,34789.78,Employed,Primary,FALSE,Employment
U665,User665,31,Female,Tamil Nadu,311251.19,Unemployed,Secondary,FALSE,Employment
U666,User666,58,Male,West Bengal,416556.85,Employed,Primary,FALSE,Study
U667,User667,57,Female,West Bengal,253939.93,Employed,Primary,TRUE,Employment
U668,User668,52,LGBTQ+,West Bengal,364990.3,Employed,Primary,FALSE,Study
U669,User669,37,Male,West Bengal,64037.77,Employed,Graduate,TRUE,Study
U670,User670,18,Female,West Bengal,71184.83,Unemployed,Secondary,FALSE,Employment
U671,User671,57,Female,West Bengal,150585.43,Employed,Graduate,FALSE,Employment
U672,User672,22,Male,Uttar Pradesh,272195.79,Employed,Postgraduate,TRUE,Employment
U673,User673,25,LGBTQ+,Uttar Pradesh,391252.09,Employed,Secondary,TRUE,Employment
U674,User674,49,Male,Tamil Nadu,491418.78,Unemployed,Secondary,TRUE,Employment
U675,User675,27,Male,West Bengal,259871.89,Unemployed,Secondary,FALSE,Study
U676,User676,45,LGBTQ+,Maharashtra,32045.37,Unemployed,Graduate,TRUE,Health
U677,User677,26,LGBTQ+,Tamil Nadu,130686.24,Unemployed,Graduate,FALSE,Employment
U678,User678,29,LGBTQ+,Maharashtra,64716.54,Employed,Graduate,TRUE,Study
U679,User679,20,LGBTQ+,Uttar Pradesh,407567.13,Unemployed,Postgraduate,FALSE,Health
U680,User680,46,Female,West Bengal,497069.82,Employed,Secondary,FALSE,Study
U681,User681,43,Male,Rajasthan,453254.41,Unemployed,Primary,TRUE,Employment
U682,User682,48,Male,Tamil Nadu,315664.42,Employed,Graduate,TRUE,Health
U683,User683,46,LGBTQ+,Maharashtra,368124.57,Unemployed,Postgraduate,FALSE,Health
U684,User684,48,LGBTQ+,Uttar Pradesh,459777.24,Employed,Postgraduate,FALSE,Health
U685,User685,20,Female,Rajasthan,64323.56,Employed,Graduate,FALSE,Employment
U686,User686,41,LGBTQ+,Tamil Nadu,488965.72,Employed,Secondary,FALSE,Health
U687,User687,56,Female,Rajasthan,338968.89,Unemployed,Graduate,FALSE,Health
U688,User688,39,Female,Uttar Pradesh,488071.75,Employed,Secondary,FALSE,Employment
U689,User689,42,Female,Uttar Pradesh,455757.92,Unemployed,Graduate,FALSE,Health
U690,User690,45,LGBTQ+,West Bengal,173356.81,Unemployed,Primary,TRUE,Health
U691,User691,31,LGBTQ+,Maharashtra,301846.52,Employed,Graduate,FALSE,Health
U692,User692,30,LGBTQ+,Rajasthan,280866.04,Employed,Secondary,TRUE,Employment
U693,User693,21,Male,Maharashtra,275522.59,Unemployed,Postgraduate,FALSE,Study
U694,User694,53,Male,Uttar Pradesh,423151.92,Employed,Graduate,FALSE,Health
U695,User695,47,LGBTQ+,Uttar Pradesh,467488.39,Unemployed,Secondary,FALSE,Employment
U696,User696,19,LGBTQ+,Rajasthan,406071.67,Unemployed,Graduate,TRUE,Study
U697,User697,54,Male,Tamil Nadu,223517.11,Unemployed,Graduate,FALSE,Health
U698,User698,55,LGBTQ+,Maharashtra,98186.58,Employed,Secondary,FALSE,Study
U699,User699,28,Female,Rajasthan,100382.73,Employed,Graduate,FALSE,Employment
U700,User700,36,LGBTQ+,Uttar Pradesh,300839.8,Employed,Secondary,TRUE,Employment
U701,User701,45,Male,Tamil Nadu,291786.54,Employed,Secondary,TRUE,Study
U702,User702,40,Female,Maharashtra,362727.04,Unemployed,Primary,TRUE,Study
U703,User703,20,LGBTQ+,Uttar Pradesh,104775.18,Employed,Primary,FALSE,Employment
U704,User704,19,Male,Uttar Pradesh,496377.21,Employed,Primary,FALSE,Employment
U705,User705,44,Male,West Bengal,71881.62,Unemployed,Primary,TRUE,Health
U706,User706,22,LGBTQ+,Tamil Nadu,29376.08,Employed,Postgraduate,TRUE,Study
U707,User707,21,Male,Maharashtra,315210.65,Employed,Postgraduate,TRUE,Employment
U708,User708,59,LGBTQ+,Rajasthan,239920.67,Employed,Graduate,TRUE,Study
U709,User709,20,LGBTQ+,West Bengal,123182.19,Employed,Postgraduate,FALSE,Employment
U710,User710,57,Male,Rajasthan,417723.04,Unemployed,Primary,FALSE,Health
U711,User711,51,LGBTQ+,Tamil Nadu,397419.67,Unemployed,Secondary,TRUE,Study
U712,User712,31,Female,Tamil Nadu,168626.92,Employed,Postgraduate,TRUE,Health
U713,User713,40,LGBTQ+,Rajasthan,63472.07,Employed,Primary,FALSE,Health
U714,User714,38,Female,Rajasthan,329389.78,Employed,Primary,FALSE,Health
U715,User715,53,Male,Maharashtra,213543.84,Unemployed,Secondary,TRUE,Health
U716,User716,35,Female,West Bengal,231018.15,Unemployed,Secondary,FALSE,Employment
U717,User717,54,Male,West Bengal,94098.42,Employed,Graduate,FALSE,Health
U718,User718,42,Male,Maharashtra,300547.51,Unemployed,Graduate,TRUE,Health
U719,User719,27,LGBTQ+,Maharashtra,334665.43,Employed,Secondary,FALSE,Employment
U720,User720,40,Male,Maharashtra,69616.5,Unemployed,Primary,FALSE,Study
U721,User721,59,LGBTQ+,Rajasthan,481191.98,Unemployed,Secondary,FALSE,Study
U722,User722,41,Male,Tamil Nadu,356929.56,Unemployed,Graduate,FALSE,Employment
U723,User723,43,LGBTQ+,Maharashtra,390528.71,Unemployed,Graduate,FALSE,Study
U724,User724,43,Male,Tamil Nadu,486984.24,Employed,Primary,TRUE,Study
U725,User725,47,LGBTQ+,Tamil Nadu,413339.5,Unemployed,Secondary,TRUE,Health
U726,User726,29,Female,Uttar Pradesh,249288.71,Unemployed,Secondary,FALSE,Employment
U727,User727,33,LGBTQ+,Uttar Pradesh,409236.48,Unemployed,Graduate,FALSE,Health
U728,User728,43,LGBTQ+,Tamil Nadu,236898.22,Employed,Primary,TRUE,Study
U729,User729,58,Male,Uttar Pradesh,70232.26,Employed,Primary,TRUE,Health
U730,User730,57,Female,Rajasthan,212454.96,Unemployed,Graduate,TRUE,Study
U731,User731,33,Male,West Bengal,200945.07,Employed,Primary,TRUE,Health
U732,User732,26,Male,Rajasthan,27905.15,Unemployed,Primary,TRUE,Employment
U733,User733,36,LGBTQ+,Rajasthan,486474.94,Unemployed,Primary,FALSE,Health
U734,User734,33,Male,Tamil Nadu,108132.84,Employed,Secondary,FALSE,Health
U735,User735,22,LGBTQ+,Uttar Pradesh,491365.26,Employed,Graduate,FALSE,Study
U736,User736,51,Male,Maharashtra,219477.96,Unemployed,Secondary,TRUE,Study
U737,User737,22,Male,West Bengal,101082.36,Unemployed,Secondary,FALSE,Study
U738,User738,18,Female,West Bengal,245027.84,Unemployed,Primary,FALSE,Study
U739,User739,46,LGBTQ+,Rajasthan,121026.68,Unemployed,Postgraduate,FALSE,Employment
U740,User740,30,Male,Rajasthan,118946.48,Unemployed,Graduate,TRUE,Employment
U741,User741,19,Male,Rajasthan,362847.91,Unemployed,Graduate,TRUE,Employment
U742,User742,33,Female,Uttar Pradesh,65039.38,Unemployed,Primary,TRUE,Employment
U743,User743,43,Male,Maharashtra,242958.27,Employed,Secondary,TRUE,Employment
U744,User744,60,Female,Uttar Pradesh,443618.74,Employed,Graduate,TRUE,Employment
U745,User745,33,LGBTQ+,Maharashtra,394906.69,Employed,Primary,FALSE,Study
U746,User746,52,Female,West Bengal,86750.55,Unemployed,Secondary,TRUE,Study
U747,User747,55,LGBTQ+,West Bengal,352891.56,Employed,Secondary,FALSE,Study
U748,User748,31,Female,Rajasthan,265631.17,Employed,Postgraduate,TRUE,Employment
U749,User749,47,Female,Uttar Pradesh,125187.78,Employed,Secondary,FALSE,Employment
U750,User750,51,Male,West Bengal,182232.3,Employed,Primary,TRUE,Study
U751,User751,39,Female,Uttar Pradesh,164830.41,Employed,Primary,FALSE,Study
U752,User752,49,LGBTQ+,West Bengal,235102.26,Employed,Postgraduate,FALSE,Employment
U753,User753,51,Female,West Bengal,195895.78,Employed,Primary,TRUE,Study
U754,User754,51,Male,West Bengal,43986.39,Unemployed,Secondary,TRUE,Employment
U755,User755,28,LGBTQ+,Tamil Nadu,43608.36,Unemployed,Primary,FALSE,Health
U756,User756,45,LGBTQ+,West Bengal,171954.37,Employed,Graduate,TRUE,Study
U757,User757,35,Female,Rajasthan,449099.68,Unemployed,Secondary,TRUE,Health
U758,User758,22,LGBTQ+,Uttar Pradesh,121026.35,Unemployed,Secondary,TRUE,Study
U759,User759,57,Male,Rajasthan,418564.69,Unemployed,Secondary,FALSE,Health
U760,User760,57,Female,Uttar Pradesh,283496.84,Unemployed,Secondary,FALSE,Employment
U761,User761,24,Female,Uttar Pradesh,248406.38,Unemployed,Postgraduate,FALSE,Employment
U762,User762,49,Male,Maharashtra,194228.66,Employed,Graduate,TRUE,Employment
U763,User763,57,Male,Uttar Pradesh,492117.71,Employed,Graduate,TRUE,Employment
U764,User764,27,LGBTQ+,Uttar Pradesh,440580.91,Unemployed,Graduate,TRUE,Health
U765,User765,26,Male,Uttar Pradesh,475193.45,Unemployed,Graduate,TRUE,Health
U766,User766,54,Male,Uttar Pradesh,443970.23,Unemployed,Graduate,FALSE,Employment
U767,User767,60,Female,Uttar Pradesh,275670.29,Employed,Primary,TRUE,Employment
U768,User768,58,Male,West Bengal,197874.86,Employed,Postgraduate,TRUE,Employment
U769,User769,52,Male,West Bengal,29420.59,Employed,Primary,FALSE,Employment
U770,User770,35,LGBTQ+,West Bengal,273552.75,Employed,Postgraduate,FALSE,Study
U771,User771,35,Female,Tamil Nadu,255836.82,Unemployed,Graduate,FALSE,Study
U772,User772,25,LGBTQ+,Tamil Nadu,104838.51,Unemployed,Primary,FALSE,Health
U773,User773,28,LGBTQ+,Tamil Nadu,304143.76,Unemployed,Postgraduate,FALSE,Employment
U774,User774,54,Female,West Bengal,293634.88,Unemployed,Postgraduate,TRUE,Employment
U775,User775,43,Male,Uttar Pradesh,33095.92,Employed,Postgraduate,FALSE,Study
U776,User776,54,LGBTQ+,Maharashtra,149712.44,Employed,Graduate,FALSE,Health
U777,User777,60,LGBTQ+,Maharashtra,313831.39,Employed,Primary,TRUE,Health
U778,User778,36,LGBTQ+,West Bengal,236050.91,Unemployed,Graduate,TRUE,Health
U779,User779,18,Female,Rajasthan,101043.7,Unemployed,Graduate,FALSE,Study
U780,User780,18,Male,Uttar Pradesh,321638.25,Employed,Graduate,TRUE,Health
U781,User781,18,Male,Rajasthan,354021.83,Employed,Primary,TRUE,Health
U782,User782,58,LGBTQ+,Tamil Nadu,133586.58,Employed,Secondary,FALSE,Employment
U783,User783,45,LGBTQ+,Maharashtra,319775.13,Employed,Graduate,TRUE,Health
U784,User784,45,Female,West Bengal,444545.46,Employed,Postgraduate,FALSE,Health
U785,User785,60,Female,West Bengal,259017.99,Employed,Secondary,TRUE,Employment
U786,User786,49,LGBTQ+,West Bengal,78278.09,Employed,Postgraduate,TRUE,Employment
U787,User787,36,Female,Rajasthan,266210.11,Unemployed,Secondary,FALSE,Study
U788,User788,20,LGBTQ+,West Bengal,237605.75,Employed,Secondary,TRUE,Employment
U789,User789,53,LGBTQ+,Rajasthan,82721.57,Employed,Postgraduate,FALSE,Study
U790,User790,58,LGBTQ+,Maharashtra,447382.38,Unemployed,Graduate,FALSE,Study
U791,User791,52,Female,Rajasthan,481210.91,Employed,Secondary,TRUE,Employment
U792,User792,55,Male,Rajasthan,395084.7,Unemployed,Primary,TRUE,Study
U793,User793,56,Male,Uttar Pradesh,53236.23,Unemployed,Primary,FALSE,Health
U794,User794,49,LGBTQ+,Maharashtra,354844.49,Unemployed,Secondary,TRUE,Employment
U795,User795,31,LGBTQ+,Maharashtra,216667.26,Unemployed,Postgraduate,FALSE,Employment
U796,User796,44,Male,Tamil Nadu,173320.05,Unemployed,Postgraduate,TRUE,Study
U797,User797,23,Female,Rajasthan,478345.18,Employed,Graduate,FALSE,Employment
U798,User798,41,LGBTQ+,West Bengal,40014.07,Unemployed,Primary,TRUE,Study
U799,User799,20,LGBTQ+,Rajasthan,199587.23,Employed,Secondary,TRUE,Study
U800,User800,42,LGBTQ+,Uttar Pradesh,460644.76,Employed,Graduate,TRUE,Health
U801,User801,33,LGBTQ+,Rajasthan,74056.32,Employed,Primary,TRUE,Employment
U802,User802,33,Male,Maharashtra,262547.83,Unemployed,Primary,FALSE,Employment
U803,User803,25,LGBTQ+,Maharashtra,110733.75,Unemployed,Graduate,FALSE,Study
U804,User804,43,Female,Maharashtra,192673.95,Employed,Primary,FALSE,Employment
U805,User805,34,Male,Tamil Nadu,385310.87,Unemployed,Graduate,TRUE,Employment
U806,User806,18,LGBTQ+,Rajasthan,64314.14,Unemployed,Primary,TRUE,Health
U807,User807,54,LGBTQ+,Maharashtra,134279.4,Employed,Primary,FALSE,Health
U808,User808,55,LGBTQ+,Maharashtra,105545.36,Unemployed,Graduate,FALSE,Health
U809,User809,38,Female,Maharashtra,151109.21,Unemployed,Graduate,FALSE,Health
U810,User810,29,Female,Uttar Pradesh,384710.65,Employed,Postgraduate,TRUE,Study
U811,User811,39,Female,Rajasthan,495439.49,Employed,Graduate,FALSE,Study
U812,User812,56,Female,Uttar Pradesh,206255.26,Unemployed,Postgraduate,TRUE,Study
U813,User813,22,Male,Rajasthan,200664.01,Unemployed,Graduate,FALSE,Health
U814,User814,32,LGBTQ+,Maharashtra,56896.04,Employed,Secondary,TRUE,Health
U815,User815,27,LGBTQ+,Uttar Pradesh,410670.32,Employed,Graduate,FALSE,Health
U816,User816,44,LGBTQ+,Tamil Nadu,88823.21,Unemployed,Postgraduate,FALSE,Study
U817,User817,20,Female,Uttar Pradesh,484575.45,Unemployed,Primary,FALSE,Health
U818,User818,26,LGBTQ+,Maharashtra,252694.48,Employed,Primary,TRUE,Employment
U819,User819,55,Female,Uttar Pradesh,55964.91,Unemployed,Primary,FALSE,Health
U820,User820,27,LGBTQ+,Rajasthan,110111.33,Unemployed,Secondary,TRUE,Study
U821,User821,56,Female,Tamil Nadu,306942.82,Unemployed,Secondary,FALSE,Employment
U822,User822,27,LGBTQ+,Rajasthan,279505.29,Employed,Postgraduate,FALSE,Health
U823,User823,53,Male,Uttar Pradesh,377729.73,Employed,Secondary,TRUE,Health
U824,User824,44,Female,Rajasthan,194418.92,Unemployed,Postgraduate,TRUE,Employment
U825,User825,52,LGBTQ+,West Bengal,71660.01,Unemployed,Postgraduate,TRUE,Employment
U826,User826,53,Male,Rajasthan,482100.1,Employed,Primary,TRUE,Health
U827,User827,29,LGBTQ+,Uttar Pradesh,401116.14,Unemployed,Postgraduate,TRUE,Employment
U828,User828,51,LGBTQ+,Uttar Pradesh,342894,Unemployed,Postgraduate,TRUE,Employment
U829,User829,48,LGBTQ+,Rajasthan,377667.55,Unemployed,Graduate,TRUE,Study
U830,User830,24,Female,Maharashtra,172441.14,Employed,Primary,FALSE,Health
U831,User831,25,LGBTQ+,Tamil Nadu,363477.47,Employed,Primary,FALSE,Study
U832,User832,29,LGBTQ+,Tamil Nadu,263126.08,Unemployed,Primary,FALSE,Employment
U833,User833,18,LGBTQ+,Tamil Nadu,497043.63,Employed,Secondary,FALSE,Health
U834,User834,27,Male,Rajasthan,35767.28,Unemployed,Postgraduate,FALSE,Health
U835,User835,27,LGBTQ+,Maharashtra,209428.33,Unemployed,Secondary,FALSE,Health
U836,User836,40,Female,Uttar Pradesh,378388.41,Unemployed,Postgraduate,FALSE,Employment
U837,User837,18,LGBTQ+,Maharashtra,169677.34,Unemployed,Postgraduate,TRUE,Employment
U838,User838,36,Female,Tamil Nadu,383770.02,Unemployed,Primary,FALSE,Employment
U839,User839,52,Male,Uttar Pradesh,70134.93,Employed,Postgraduate,TRUE,Study
U840,User840,42,LGBTQ+,Rajasthan,135054.19,Employed,Postgraduate,TRUE,Health
U841,User841,34,Male,Tamil Nadu,379710.06,Employed,Graduate,TRUE,Health
U842,User842,42,LGBTQ+,Rajasthan,391292.1,Unemployed,Postgraduate,FALSE,Health
U843,User843,54,Female,Tamil Nadu,22130.44,Unemployed,Primary,TRUE,Employment
U844,User844,30,LGBTQ+,Maharashtra,125279.32,Employed,Postgraduate,TRUE,Employment
U845,User845,33,Male,Tamil Nadu,24939.48,Employed,Postgraduate,TRUE,Study
U846,User846,60,Female,Tamil Nadu,222964.94,Unemployed,Secondary,FALSE,Study
U847,User847,39,Female,West Bengal,469707.33,Employed,Secondary,TRUE,Health
U848,User848,37,Female,Rajasthan,406819.57,Unemployed,Primary,TRUE,Employment
U849,User849,21,Male,Rajasthan,403016.94,Employed,Secondary,TRUE,Study
U850,User850,19,Male,Maharashtra,244831.12,Unemployed,Graduate,FALSE,Health
U851,User851,47,LGBTQ+,Tamil Nadu,32335.98,Unemployed,Graduate,TRUE,Study
U852,User852,55,LGBTQ+,Tamil Nadu,50515.57,Unemployed,Graduate,TRUE,Employment
U853,User853,43,LGBTQ+,Maharashtra,100944.86,Employed,Secondary,FALSE,Employment
U854,User854,25,LGBTQ+,Rajasthan,131642.99,Employed,Graduate,FALSE,Health
U855,User855,26,Female,Rajasthan,108892.24,Unemployed,Secondary,TRUE,Health
U856,User856,45,LGBTQ+,Tamil Nadu,292343.15,Employed,Postgraduate,FALSE,Study
U857,User857,27,LGBTQ+,Uttar Pradesh,283572.44,Employed,Secondary,TRUE,Study
U858,User858,47,Female,Uttar Pradesh,159462.32,Unemployed,Postgraduate,TRUE,Employment
U859,User859,54,Male,Uttar Pradesh,100670.96,Employed,Primary,TRUE,Employment
U860,User860,56,Male,West Bengal,124789.64,Employed,Secondary,TRUE,Health
U861,User861,25,Female,Uttar Pradesh,440330.69,Employed,Primary,FALSE,Study
U862,User862,20,Male,West Bengal,485688.37,Employed,Postgraduate,TRUE,Study
U863,User863,50,Male,Maharashtra,102680.55,Employed,Graduate,FALSE,Study
U864,User864,54,LGBTQ+,Maharashtra,486218.59,Employed,Postgraduate,TRUE,Health
U865,User865,26,Female,Uttar Pradesh,247925.83,Unemployed,Postgraduate,FALSE,Employment
U866,User866,55,Female,Tamil Nadu,254161.94,Employed,Graduate,TRUE,Employment
U867,User867,20,Male,Rajasthan,154057.63,Unemployed,Postgraduate,TRUE,Health
U868,User868,30,Male,West Bengal,75858.22,Unemployed,Primary,FALSE,Study
U869,User869,21,LGBTQ+,Tamil Nadu,85593.96,Unemployed,Postgraduate,FALSE,Study
U870,User870,36,Female,Maharashtra,59856.28,Employed,Postgraduate,TRUE,Health
U871,User871,58,LGBTQ+,Maharashtra,358906.98,Unemployed,Graduate,TRUE,Health
U872,User872,50,LGBTQ+,Maharashtra,76140.04,Employed,Postgraduate,FALSE,Health
U873,User873,38,Male,Maharashtra,60154.24,Unemployed,Secondary,TRUE,Employment
U874,User874,18,Male,Tamil Nadu,393420.88,Employed,Primary,TRUE,Study
U875,User875,55,Female,Rajasthan,313177.22,Employed,Graduate,FALSE,Employment
U876,User876,60,Female,West Bengal,335386.13,Employed,Secondary,FALSE,Health
U877,User877,19,Female,Rajasthan,311991.25,Employed,Graduate,TRUE,Study
U878,User878,25,Male,Uttar Pradesh,417025.47,Employed,Secondary,TRUE,Health
U879,User879,25,Female,Uttar Pradesh,332135.55,Employed,Secondary,TRUE,Employment
U880,User880,57,Male,Rajasthan,246306.1,Unemployed,Secondary,TRUE,Employment
U881,User881,40,Male,Rajasthan,110463.07,Employed,Graduate,FALSE,Health
U882,User882,49,Male,West Bengal,496693.43,Unemployed,Primary,TRUE,Employment
U883,User883,25,Female,West Bengal,193264.29,Unemployed,Secondary,TRUE,Health
U884,User884,37,LGBTQ+,West Bengal,101465.02,Employed,Primary,TRUE,Health
U885,User885,19,Male,Rajasthan,107435.81,Employed,Primary,FALSE,Study
U886,User886,35,Female,Tamil Nadu,411840.84,Unemployed,Primary,FALSE,Employment
U887,User887,42,Female,Rajasthan,218614.86,Unemployed,Postgraduate,TRUE,Study
U888,User888,26,Male,Tamil Nadu,338947.5,Unemployed,Postgraduate,TRUE,Employment
U889,User889,27,Female,Uttar Pradesh,389046.56,Employed,Graduate,FALSE,Study
U890,User890,47,Male,West Bengal,431234.34,Employed,Primary,FALSE,Study
U891,User891,35,Female,Maharashtra,320748.17,Unemployed,Postgraduate,TRUE,Study
U892,User892,48,Female,Rajasthan,171319.18,Unemployed,Graduate,FALSE,Health
U893,User893,26,Female,West Bengal,30391.53,Unemployed,Secondary,TRUE,Health
U894,User894,59,Male,Tamil Nadu,35697.54,Unemployed,Secondary,FALSE,Health
U895,User895,37,Female,Uttar Pradesh,319007.18,Unemployed,Graduate,TRUE,Study
U896,User896,36,Female,Rajasthan,443078.26,Unemployed,Postgraduate,FALSE,Health
U897,User897,54,Male,Rajasthan,42847.76,Employed,Graduate,FALSE,Employment
U898,User898,52,LGBTQ+,West Bengal,401480.9,Unemployed,Postgraduate,TRUE,Health
U899,User899,39,Male,Uttar Pradesh,278489.05,Employed,Primary,TRUE,Health
U900,User900,18,LGBTQ+,West Bengal,279162.6,Unemployed,Graduate,TRUE,Study
U901,User901,25,LGBTQ+,Uttar Pradesh,447596.33,Employed,Graduate,TRUE,Employment
U902,User902,18,LGBTQ+,Tamil Nadu,125661.19,Employed,Secondary,TRUE,Health
U903,User903,60,LGBTQ+,Uttar Pradesh,379105.02,Employed,Postgraduate,TRUE,Study
U904,User904,54,LGBTQ+,West Bengal,150041.52,Employed,Graduate,FALSE,Health
U905,User905,38,Female,Rajasthan,328072.28,Employed,Postgraduate,TRUE,Employment
U906,User906,32,Female,Tamil Nadu,177684.02,Unemployed,Postgraduate,TRUE,Study
U907,User907,47,LGBTQ+,Tamil Nadu,460583.06,Unemployed,Primary,FALSE,Employment
U908,User908,32,LGBTQ+,Uttar Pradesh,397273.6,Unemployed,Secondary,TRUE,Study
U909,User909,47,Male,West Bengal,214054.51,Unemployed,Secondary,TRUE,Study
U910,User910,34,Female,West Bengal,463055.66,Unemployed,Secondary,TRUE,Study
U911,User911,32,Male,Tamil Nadu,161572.1,Employed,Postgraduate,TRUE,Study
U912,User912,19,Male,West Bengal,331028.38,Unemployed,Primary,TRUE,Study
U913,User913,28,Female,Rajasthan,220382.91,Employed,Graduate,TRUE,Study
U914,User914,20,Male,Tamil Nadu,308458.53,Unemployed,Secondary,TRUE,Employment
U915,User915,34,Male,West Bengal,95896.04,Employed,Postgraduate,TRUE,Employment
U916,User916,46,Female,Rajasthan,447154.02,Unemployed,Graduate,FALSE,Employment
U917,User917,22,Female,Rajasthan,66201.3,Unemployed,Secondary,TRUE,Study
U918,User918,57,Male,Tamil Nadu,499067.18,Unemployed,Primary,FALSE,Employment
U919,User919,29,Female,Uttar Pradesh,479408.5,Employed,Postgraduate,TRUE,Health
U920,User920,38,LGBTQ+,Uttar Pradesh,423889.4,Employed,Graduate,FALSE,Study
U921,User921,58,Male,Maharashtra,103492.94,Employed,Primary,FALSE,Study
U922,User922,60,Male,Tamil Nadu,475784.81,Unemployed,Graduate,TRUE,Employment
U923,User923,30,Female,Rajasthan,447905.93,Unemployed,Primary,TRUE,Employment
U924,User924,39,Male,West Bengal,196328.69,Unemployed,Graduate,FALSE,Study
U925,User925,40,LGBTQ+,Tamil Nadu,104926.48,Unemployed,Postgraduate,FALSE,Employment
U926,User926,39,LGBTQ+,West Bengal,433748.65,Employed,Graduate,TRUE,Employment
U927,User927,23,Female,Tamil Nadu,213044.04,Unemployed,Primary,TRUE,Employment
U928,User928,39,Female,Maharashtra,323677.12,Unemployed,Graduate,TRUE,Study
U929,User929,51,Female,West Bengal,285562,Unemployed,Postgraduate,TRUE,Employment
U930,User930,35,LGBTQ+,Tamil Nadu,380545.62,Unemployed,Graduate,FALSE,Health
U931,User931,44,Male,Rajasthan,42907.36,Unemployed,Graduate,TRUE,Employment
U932,User932,56,Male,Maharashtra,373365.66,Unemployed,Secondary,TRUE,Study
U933,User933,35,LGBTQ+,Rajasthan,330310.08,Employed,Primary,TRUE,Health
U934,User934,38,Male,Uttar Pradesh,171790.57,Employed,Postgraduate,FALSE,Health
U935,User935,37,Male,Rajasthan,25280.25,Unemployed,Postgraduate,FALSE,Study
U936,User936,51,Male,Rajasthan,384055.83,Employed,Secondary,FALSE,Study
U937,User937,48,LGBTQ+,Rajasthan,56285.3,Unemployed,Postgraduate,TRUE,Study
U938,User938,51,LGBTQ+,West Bengal,422980.25,Employed,Postgraduate,TRUE,Study
U939,User939,47,Male,West Bengal,75242.06,Unemployed,Primary,FALSE,Health
U940,User940,48,Male,Uttar Pradesh,255077.82,Unemployed,Secondary,FALSE,Health
U941,User941,44,LGBTQ+,Maharashtra,298888.19,Employed,Secondary,FALSE,Study
U942,User942,32,LGBTQ+,Uttar Pradesh,323789.28,Employed,Secondary,TRUE,Health
U943,User943,31,Female,West Bengal,116498.03,Employed,Postgraduate,TRUE,Health
U944,User944,24,Female,Uttar Pradesh,90776.67,Employed,Postgraduate,TRUE,Health
U945,User945,55,LGBTQ+,Tamil Nadu,491126.78,Unemployed,Graduate,FALSE,Health
U946,User946,21,Female,West Bengal,300986.75,Employed,Graduate,TRUE,Employment
U947,User947,22,Male,Maharashtra,275549.04,Employed,Secondary,TRUE,Health
U948,User948,45,Male,Tamil Nadu,353192.63,Employed,Secondary,FALSE,Employment
